Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,item_retrieved,,,,Item_retreived_values
TXN_1733916,Smoothie,4,4,16,Digital Wallet,In-store,1/12/2023,Smoothie,,,,Coffee
TXN_3643361,Tea,1,1.5,1.5,Cash,,1/12/2023,Tea,,,,Cake
TXN_2207332,Coffee,1,2,2,Credit Card,,1/12/2023,Coffee,,,,Cake
TXN_8111101,Smoothie,5,4,20,Cash,,1/12/2023,Smoothie,,,,Smoothie
TXN_1940330,Tea,4,1.5,6,,In-store,1/12/2023,Tea,,,,Cookie
TXN_8615635,Cookie,4,1,4,,In-store,1/12/2023,Cookie,,,,Tea
TXN_8710758,Smoothie,3,4,12,Credit Card,In-store,1/12/2023,Smoothie,,,,Smoothie
TXN_5337074,Cookie,3,1,3,Credit Card,In-store,1/12/2023,Cookie,,,,Coffee
TXN_3938271,Salad,3,5,15,,In-store,1/12/2023,Salad,,,,Tea
TXN_6159539,Cake,1,3,3,Digital Wallet,,1/12/2023,Cake,,,,Smoothie
TXN_2503128,Cake,1,3,3,Cash,In-store,1/12/2023,Cake,,,,Salad
TXN_1510406,Salad,3,5,15,,In-store,1/12/2023,Salad,,,,Cookie
TXN_8219210,Smoothie,5,4,20,Cash,,1/12/2023,Smoothie,,,,Smoothie
TXN_5200292,Salad,4,5,20,Cash,,1/12/2023,Salad,,,,Cookie
TXN_6874059,Salad,4,5,20,,Takeaway,1/12/2023,Salad,,,,Smoothie
TXN_4268746,Cake,5,3,15,Credit Card,In-store,1/12/2023,Cake,,,,Smoothie
TXN_3699636,Salad,3,5,15,Digital Wallet,ERROR,1/12/2023,Salad,,,,Cookie
TXN_6018020,Cookie,2,1,2,Credit Card,Takeaway,1/12/2023,Cookie,,,,Tea
TXN_5257169,Cake,4,3,12,Credit Card,,1/12/2023,Cake,,,,Cookie
TXN_8652632,Tea,1,1.5,1.5,Digital Wallet,,1/12/2023,Tea,,,,Cookie
TXN_4466681,Coffee,2,2,4,Cash,Takeaway,1/12/2023,Coffee,,,,Coffee
TXN_4060215,Salad,3,5,15,Credit Card,In-store,1/12/2023,Salad,,,,Smoothie
TXN_1967032,Tea,1,1.5,1.5,Digital Wallet,Takeaway,1/12/2023,Tea,,,,Smoothie
TXN_6926855,Smoothie,3,4,12,Cash,Takeaway,1/12/2023,Smoothie,,,,Salad
TXN_4780352,Salad,1,5,5,Digital Wallet,Takeaway,1/12/2023,Salad,,,,Cookie
TXN_2338617,Cake,2,3,6,Digital Wallet,UNKNOWN,1/12/2023,Cake,,,,Cookie
TXN_2598728,Cake,2,3,6,Credit Card,,1/13/2023,Cake,,,,Cookie
TXN_2237115,Coffee,1,2,2,,Takeaway,1/13/2023,Coffee,,,,Coffee
TXN_9392028,Salad,5,5,25,Credit Card,In-store,1/13/2023,Salad,,,,Smoothie
TXN_6622954,Smoothie,2,4,8,,In-store,1/13/2023,Smoothie,,,,Coffee
TXN_6359777,Smoothie,5,4,20,,,1/13/2023,Smoothie,,,,Coffee
TXN_8789116,Salad,5,5,25,Digital Wallet,Takeaway,1/13/2023,Salad,,,,Coffee
TXN_4541998,Smoothie,1,4,4,,Takeaway,1/13/2023,Smoothie,,,,Smoothie
TXN_7735237,Cake,2,3,6,Digital Wallet,In-store,1/13/2023,Cake,,,,Cake
TXN_2580487,Cake,1,3,3,,Takeaway,1/13/2023,Cake,,,,Smoothie
TXN_6004967,Salad,4,5,20,Credit Card,,1/13/2023,Salad,,,,Salad
TXN_9031518,Smoothie,5,4,20,Credit Card,In-store,1/13/2023,Smoothie,,,,Smoothie
TXN_1063342,Smoothie,5,4,20,,In-store,1/13/2023,Smoothie,,,,Smoothie
TXN_4808700,Cookie,4,1,4,Cash,Takeaway,1/13/2023,Cookie,,,,Tea
TXN_1434857,Cake,5,3,15,ERROR,In-store,1/13/2023,Cake,,,,Tea
TXN_3474333,Cake,3,3,9,Credit Card,Takeaway,1/13/2023,Cake,,,,Smoothie
TXN_4425164,Cake,4,3,12,,,1/13/2023,Cake,,,,Cookie
TXN_6228847,Smoothie,3,4,12,Cash,,1/13/2023,Smoothie,,,,Smoothie
TXN_9298882,Smoothie,3,4,12,,,1/13/2023,Smoothie,,,,Smoothie
TXN_6868763,Cake,3,3,9,Digital Wallet,In-store,1/13/2023,Cake,,,,Cake
TXN_3947116,Smoothie,1,4,4,,Takeaway,1/13/2023,Smoothie,,,,Cookie
TXN_5530273,Cake,3,3,9,Digital Wallet,ERROR,1/13/2023,Cake,,,,Cookie
TXN_2086557,Smoothie,2,4,8,Cash,In-store,1/13/2023,Smoothie,,,,Salad
TXN_7907366,Coffee,4,2,8,Digital Wallet,UNKNOWN,1/13/2023,Coffee,,,,Salad
TXN_7426086,Coffee,4,2,8,,ERROR,1/13/2023,Coffee,,,,Cake
TXN_7945375,Cake,3,3,9,,,1/14/2023,Cake,,,,Tea
TXN_6766492,Salad,1,5,5,,ERROR,1/14/2023,Salad,,,,Cake
TXN_2635532,Smoothie,4,4,16,Cash,Takeaway,1/14/2023,Smoothie,,,,Cake
TXN_8826983,Smoothie,5,4,20,Cash,In-store,1/14/2023,Smoothie,,,,Smoothie
TXN_2806243,Salad,4,5,20,Digital Wallet,Takeaway,1/14/2023,Salad,,,,Smoothie
TXN_2601689,Salad,4,5,20,Digital Wallet,Takeaway,1/14/2023,Salad,,,,Tea
TXN_3928766,Cake,5,3,15,,Takeaway,1/14/2023,Cake,,,,Smoothie
TXN_6522252,Tea,2,1.5,3,Digital Wallet,,1/14/2023,Tea,,,,Smoothie
TXN_7089173,Cake,1,3,3,Digital Wallet,,1/14/2023,Cake,,,,Smoothie
TXN_3391446,Tea,1,1.5,1.5,,Takeaway,1/14/2023,Tea,,,,Coffee
TXN_5588102,Cookie,4,1,4,Credit Card,In-store,1/14/2023,Cookie,,,,Cake
TXN_3931747,Cookie,4,1,4,,Takeaway,1/14/2023,Cookie,,,,Smoothie
TXN_3956393,Cookie,4,1,4,Credit Card,In-store,1/14/2023,Cookie,,,,Coffee
TXN_2980632,Cookie,3,1,3,Credit Card,Takeaway,1/14/2023,Cookie,,,,Smoothie
TXN_6020552,Smoothie,2,4,8,Cash,Takeaway,1/14/2023,Smoothie,,,,Cake
TXN_9992148,Tea,3,1.5,4.5,Cash,Takeaway,1/14/2023,Tea,,,,Smoothie
TXN_1018470,Cake,3,3,9,,ERROR,1/14/2023,Cake,,,,Cookie
TXN_5124080,Cookie,1,1,1,Credit Card,In-store,1/14/2023,Cookie,,,,Smoothie
TXN_4568452,Cookie,3,1,3,Digital Wallet,In-store,1/14/2023,Cookie,,,,Tea
TXN_4541981,Smoothie,4,4,16,Credit Card,In-store,1/14/2023,Smoothie,,,,Cake
TXN_1926794,Smoothie,1,4,4,,In-store,1/14/2023,Smoothie,,,,Tea
TXN_7218134,Cake,5,3,15,Cash,,1/14/2023,Cake,,,,Cake
TXN_1329167,Tea,5,1.5,7.5,,Takeaway,1/14/2023,Tea,,,,Cake
TXN_2035283,Smoothie,3,4,12,,,1/14/2023,Smoothie,,,,Smoothie
TXN_9389300,Salad,3,5,15,Credit Card,Takeaway,1/14/2023,Salad,,,,Smoothie
TXN_3342106,Smoothie,1,4,4,Credit Card,In-store,1/14/2023,Smoothie,,,,Salad
TXN_4430006,Cake,5,3,15,UNKNOWN,,1/14/2023,Cake,,,,Cookie
TXN_8867827,Tea,1,1.5,1.5,Digital Wallet,,1/14/2023,Tea,,,,Smoothie
TXN_3793672,Cookie,5,1,5,Credit Card,,1/14/2023,Cookie,,,,Salad
TXN_3743107,Coffee,4,2,8,Cash,,1/14/2023,Coffee,,,,Cake
TXN_3801966,Smoothie,4,4,16,Digital Wallet,In-store,1/14/2023,Smoothie,,,,Coffee
TXN_8191202,Cookie,2,1,2,Digital Wallet,In-store,1/14/2023,Cookie,,,,Coffee
TXN_3709394,Cake,4,3,12,Cash,Takeaway,1/15/2023,Cake,,,,Cookie
TXN_4942692,Coffee,2,2,4,,Takeaway,1/15/2023,Coffee,,,,Cake
TXN_2539318,Smoothie,4,4,16,Digital Wallet,UNKNOWN,1/15/2023,Smoothie,,,,Cake
TXN_3800253,Cake,2,3,6,Cash,Takeaway,1/15/2023,Cake,,,,Tea
TXN_3046108,Tea,5,1.5,7.5,Digital Wallet,Takeaway,1/15/2023,Tea,,,,Tea
TXN_7640700,Cake,2,3,6,ERROR,,1/15/2023,Cake,,,,Cookie
TXN_8553273,Cake,5,3,15,Cash,In-store,1/15/2023,Cake,,,,Salad
TXN_5573731,Smoothie,4,4,16,Cash,,1/15/2023,Smoothie,,,,Salad
TXN_6537449,Salad,2,5,10,,In-store,1/15/2023,Salad,,,,Coffee
TXN_5591048,Coffee,3,2,6,,In-store,1/15/2023,Coffee,,,,Cake
TXN_2188137,Tea,1,1.5,1.5,Credit Card,UNKNOWN,1/15/2023,Tea,,,,Cake
TXN_6201227,Salad,2,5,10,Cash,Takeaway,1/15/2023,Salad,,,,Cookie
TXN_6572164,Cookie,4,1,4,Credit Card,Takeaway,1/15/2023,Cookie,,,,Coffee
TXN_2633322,Salad,4,5,20,Digital Wallet,,1/15/2023,Salad,,,,Tea
TXN_5332538,Coffee,3,2,6,,,1/15/2023,Coffee,,,,Cake
TXN_2798736,Smoothie,2,4,8,Digital Wallet,In-store,1/15/2023,Smoothie,,,,Cake
TXN_2917349,Tea,4,1.5,6,,,1/15/2023,Tea,,,,Tea
TXN_7418562,Smoothie,4,4,16,,,1/15/2023,Smoothie,,,,Cookie
TXN_8859144,Cake,1,3,3,Digital Wallet,Takeaway,1/15/2023,Cake,,,,Cake
TXN_1605677,Tea,5,1.5,7.5,ERROR,,1/15/2023,Tea,,,,Smoothie
TXN_9693344,Tea,4,1.5,6,Credit Card,Takeaway,1/15/2023,Tea,,,,Tea
TXN_9880967,Cookie,3,1,3,Credit Card,In-store,1/15/2023,Cookie,,,,Cookie
TXN_2317041,Tea,3,1.5,4.5,Cash,In-store,1/15/2023,Tea,,,,Cake
TXN_2522828,Smoothie,4,4,16,Credit Card,,1/15/2023,Smoothie,,,,Salad
TXN_7815651,Salad,1,5,5,Cash,In-store,1/16/2023,Salad,,,,Coffee
TXN_4007285,Smoothie,5,4,20,Digital Wallet,,1/16/2023,Smoothie,,,,Cake
TXN_1785371,Coffee,1,2,2,UNKNOWN,Takeaway,1/16/2023,Coffee,,,,Cookie
TXN_1336900,Coffee,5,2,10,Credit Card,ERROR,1/16/2023,Coffee,,,,Tea
TXN_2887411,Smoothie,2,4,8,Cash,In-store,1/16/2023,Smoothie,,,,Coffee
TXN_1662024,Cookie,4,1,4,,In-store,1/16/2023,Cookie,,,,Cookie
TXN_4090464,Smoothie,5,4,20,Cash,Takeaway,1/16/2023,Smoothie,,,,Cookie
TXN_2629420,Smoothie,2,4,8,,Takeaway,1/16/2023,Smoothie,,,,Tea
TXN_2915287,Salad,1,5,5,Digital Wallet,Takeaway,1/16/2023,Salad,,,,Cake
TXN_7266318,Smoothie,1,4,4,,In-store,1/16/2023,Smoothie,,,,Cake
TXN_8491490,Coffee,2,2,4,,In-store,1/16/2023,Coffee,,,,Cookie
TXN_9943917,Smoothie,3,4,12,Credit Card,In-store,1/16/2023,Smoothie,,,,Cake
TXN_8379868,Cake,3,3,9,Cash,In-store,1/16/2023,Cake,,,,Smoothie
TXN_1204426,Smoothie,3,4,12,Credit Card,,1/16/2023,Smoothie,,,,Salad
TXN_4359885,Cookie,2,1,2,Credit Card,In-store,1/16/2023,Cookie,,,,Cake
TXN_3094786,Smoothie,4,4,16,Credit Card,Takeaway,1/16/2023,Smoothie,,,,Coffee
TXN_1390917,Smoothie,1,4,4,Credit Card,,1/16/2023,Smoothie,,,,Smoothie
TXN_7312448,Tea,1,1.5,1.5,,ERROR,1/16/2023,Tea,,,,Cookie
TXN_1837617,Cake,3,3,9,,,1/16/2023,Cake,,,,Smoothie
TXN_9579691,Cookie,5,1,5,Credit Card,In-store,1/16/2023,Cookie,,,,Smoothie
TXN_8809659,Cake,2,3,6,Cash,Takeaway,1/16/2023,Cake,,,,Cake
TXN_9306482,Smoothie,2,4,8,Digital Wallet,Takeaway,1/16/2023,Smoothie,,,,Cake
TXN_6123633,Salad,3,5,15,UNKNOWN,,1/16/2023,Salad,,,,Coffee
TXN_2444134,Smoothie,2,4,8,Credit Card,In-store,1/16/2023,Smoothie,,,,Coffee
TXN_4097922,Salad,3,5,15,Cash,,1/16/2023,Salad,,,,Smoothie
TXN_8077812,Salad,5,5,25,Cash,In-store,1/16/2023,Salad,,,,Smoothie
TXN_3507013,Cake,1,3,3,Digital Wallet,In-store,1/16/2023,Cake,,,,Cake
TXN_9350833,Cake,1,3,3,Cash,Takeaway,1/17/2023,Cake,,,,Smoothie
TXN_5645919,Coffee,3,2,6,Credit Card,,1/17/2023,Coffee,,,,Tea
TXN_4621665,Smoothie,5,4,20,,,1/17/2023,Smoothie,,,,Smoothie
TXN_4625910,Cake,1,3,3,,,1/17/2023,Cake,,,,Tea
TXN_5448602,Cake,3,3,9,Credit Card,In-store,1/17/2023,Cake,,,,Salad
TXN_1738607,Cake,2,3,6,Credit Card,In-store,1/17/2023,Cake,,,,Cake
TXN_2035772,Cookie,2,1,2,Cash,,1/17/2023,Cookie,,,,Smoothie
TXN_5763520,Salad,1,5,5,ERROR,,1/17/2023,Salad,,,,Smoothie
TXN_9623460,Smoothie,3,4,12,Digital Wallet,In-store,1/17/2023,Smoothie,,,,Cake
TXN_9942634,Tea,5,1.5,7.5,,Takeaway,1/17/2023,Tea,,,,Coffee
TXN_5161371,Cake,2,3,6,Credit Card,In-store,1/17/2023,Cake,,,,Tea
TXN_7343905,Cake,1,3,3,Digital Wallet,In-store,1/17/2023,Cake,,,,Smoothie
TXN_6851735,Cookie,1,1,1,Digital Wallet,,1/17/2023,Cookie,,,,Cake
TXN_6501361,Salad,5,5,25,Cash,In-store,1/17/2023,Salad,,,,Tea
TXN_7812084,Smoothie,4,4,16,Cash,In-store,1/17/2023,Smoothie,,,,Cake
TXN_4873180,Tea,5,1.5,7.5,Digital Wallet,In-store,1/17/2023,Tea,,,,Smoothie
TXN_7354480,Cake,2,3,6,Cash,,1/17/2023,Cake,,,,Cake
TXN_9363990,Cake,3,3,9,Credit Card,UNKNOWN,1/17/2023,Cake,,,,Cookie
TXN_7677817,Coffee,1,2,2,Credit Card,,1/17/2023,Coffee,,,,Salad
TXN_8225571,Tea,4,1.5,6,Digital Wallet,,1/17/2023,Tea,,,,Cake
TXN_7556108,Cookie,5,1,5,,Takeaway,1/17/2023,Cookie,,,,Tea
TXN_3447575,Smoothie,4,4,16,Credit Card,Takeaway,1/17/2023,Smoothie,,,,Coffee
TXN_7697294,Smoothie,3,4,12,UNKNOWN,,1/17/2023,Smoothie,,,,Smoothie
TXN_5105810,Cookie,5,1,5,UNKNOWN,Takeaway,1/17/2023,Cookie,,,,Smoothie
TXN_1492585,Smoothie,3,4,12,Cash,Takeaway,1/17/2023,Smoothie,,,,Smoothie
TXN_3669068,Cake,5,3,15,Cash,Takeaway,1/17/2023,Cake,,,,Tea
TXN_1850339,Cookie,5,1,5,Cash,Takeaway,1/17/2023,Cookie,,,,Coffee
TXN_6762236,Cake,4,3,12,UNKNOWN,In-store,1/17/2023,Cake,,,,Cake
TXN_6091542,Cake,5,3,15,Digital Wallet,Takeaway,1/17/2023,Cake,,,,Cake
TXN_9506076,Salad,5,5,25,,,1/17/2023,Salad,,,,Tea
TXN_3424331,Cake,4,3,12,,,1/18/2023,Cake,,,,Smoothie
TXN_3574059,Cake,1,3,3,,,1/18/2023,Cake,,,,Coffee
TXN_1730647,Cake,5,3,15,Digital Wallet,In-store,1/18/2023,Cake,,,,Cake
TXN_7099050,Salad,3,5,15,Credit Card,Takeaway,1/18/2023,Salad,,,,Cake
TXN_4015101,Smoothie,1,4,4,Credit Card,,1/18/2023,Smoothie,,,,Cookie
TXN_6662213,Smoothie,4,4,16,Digital Wallet,,1/18/2023,Smoothie,,,,Smoothie
TXN_1324760,Tea,4,1.5,6,Cash,In-store,1/18/2023,Tea,,,,Coffee
TXN_4076575,Smoothie,3,4,12,,Takeaway,1/18/2023,Smoothie,,,,Cake
TXN_7389329,Coffee,4,2,8,,,1/18/2023,Coffee,,,,Smoothie
TXN_6130281,Smoothie,2,4,8,Cash,,1/18/2023,Smoothie,,,,Salad
TXN_5431854,Cookie,3,1,3,,In-store,1/18/2023,Cookie,,,,Cookie
TXN_6571440,Smoothie,2,4,8,,Takeaway,1/18/2023,Smoothie,,,,Smoothie
TXN_2705302,Salad,2,5,10,Credit Card,,1/18/2023,Salad,,,,Smoothie
TXN_5386352,Smoothie,1,4,4,Credit Card,,1/18/2023,Smoothie,,,,Coffee
TXN_7517241,Smoothie,2,4,8,,ERROR,1/18/2023,Smoothie,,,,Salad
TXN_5594695,Cake,3,3,9,Credit Card,In-store,1/18/2023,Cake,,,,Cake
TXN_6400461,Coffee,4,2,8,Digital Wallet,,1/18/2023,Coffee,,,,Smoothie
TXN_2050630,Cookie,3,1,3,,Takeaway,1/18/2023,Cookie,,,,Cookie
TXN_1811216,Smoothie,1,4,4,Digital Wallet,Takeaway,1/18/2023,Smoothie,,,,Cake
TXN_6774688,Salad,1,5,5,Credit Card,UNKNOWN,1/18/2023,Salad,,,,Cookie
TXN_9336674,Salad,4,5,20,,,1/18/2023,Salad,,,,Tea
TXN_7063005,Cake,1,3,3,,,1/18/2023,Cake,,,,Cake
TXN_6053755,Cookie,4,1,4,Digital Wallet,Takeaway,1/18/2023,Cookie,,,,Cake
TXN_6105807,Smoothie,3,4,12,Credit Card,Takeaway,1/18/2023,Smoothie,,,,Smoothie
TXN_2996519,Cake,5,3,15,Cash,,1/19/2023,Cake,,,,Cake
TXN_7550103,Cake,5,3,15,,Takeaway,1/19/2023,Cake,,,,Coffee
TXN_3749365,Cookie,3,1,3,Cash,,1/19/2023,Cookie,,,,Tea
TXN_6762172,Coffee,5,2,10,Cash,Takeaway,1/19/2023,Coffee,,,,Cake
TXN_4007506,Salad,1,5,5,,,1/19/2023,Salad,,,,Cake
TXN_8127390,Tea,3,1.5,4.5,,In-store,1/19/2023,Tea,,,,Cookie
TXN_1016246,Coffee,1,2,2,ERROR,,1/19/2023,Coffee,,,,Tea
TXN_5275315,Smoothie,2,4,8,Digital Wallet,In-store,1/19/2023,Smoothie,,,,Smoothie
TXN_6785552,Cake,5,3,15,Cash,,1/19/2023,Cake,,,,Cake
TXN_5848025,Tea,5,1.5,7.5,Credit Card,In-store,1/19/2023,Tea,,,,Smoothie
TXN_7780748,Cookie,3,1,3,Credit Card,In-store,1/19/2023,Cookie,,,,Cake
TXN_3332915,Cookie,2,1,2,,Takeaway,1/19/2023,Cookie,,,,Cookie
TXN_8859035,Cake,3,3,9,Digital Wallet,Takeaway,1/19/2023,Cake,,,,Smoothie
TXN_5226399,Cake,4,3,12,,Takeaway,1/19/2023,Cake,,,,Salad
TXN_8488163,Smoothie,4,4,16,UNKNOWN,,1/19/2023,Smoothie,,,,Salad
TXN_7908153,Cookie,3,1,3,Cash,In-store,1/19/2023,Cookie,,,,Smoothie
TXN_7039529,Cookie,3,1,3,Digital Wallet,In-store,1/19/2023,Cookie,,,,Cake
TXN_2424930,Tea,5,1.5,7.5,Digital Wallet,,1/20/2023,Tea,,,,Tea
TXN_7644786,Cookie,3,1,3,Credit Card,Takeaway,1/20/2023,Cookie,,,,Cake
TXN_9193760,Salad,5,5,25,ERROR,,1/20/2023,Salad,,,,Smoothie
TXN_8382825,Coffee,5,2,10,Cash,In-store,1/20/2023,Coffee,,,,Cake
TXN_7958487,Cookie,5,1,5,,,1/20/2023,Cookie,,,,Cookie
TXN_9251292,Tea,2,1.5,3,Cash,UNKNOWN,1/20/2023,Tea,,,,Cake
TXN_3927733,Salad,5,5,25,Credit Card,Takeaway,1/20/2023,Salad,,,,Salad
TXN_9021000,Coffee,3,2,6,,,1/20/2023,Coffee,,,,Smoothie
TXN_2727347,Cake,5,3,15,Cash,Takeaway,1/20/2023,Cake,,,,Cake
TXN_5263693,Cake,1,3,3,Digital Wallet,Takeaway,1/20/2023,Cake,,,,Smoothie
TXN_9484436,Salad,1,5,5,Credit Card,In-store,1/20/2023,Salad,,,,Cookie
TXN_6962671,Cake,2,3,6,,,1/20/2023,Cake,,,,Tea
TXN_1815061,Cake,3,3,9,Digital Wallet,In-store,1/20/2023,Cake,,,,Smoothie
TXN_7625340,Cookie,2,1,2,Credit Card,In-store,1/20/2023,Cookie,,,,Cake
TXN_5975573,Cookie,1,1,1,,Takeaway,1/20/2023,Cookie,,,,Smoothie
TXN_7049861,Cake,5,3,15,Cash,In-store,1/20/2023,Cake,,,,Tea
TXN_8731991,Salad,4,5,20,,In-store,1/20/2023,Salad,,,,Smoothie
TXN_9897583,Coffee,2,2,4,Digital Wallet,Takeaway,1/20/2023,Coffee,,,,Tea
TXN_5252187,Smoothie,1,4,4,Cash,,1/20/2023,Smoothie,,,,Cookie
TXN_9668108,Cake,1,3,3,Cash,In-store,1/20/2023,Cake,,,,Smoothie
TXN_1973716,Salad,4,5,20,Credit Card,In-store,1/21/2023,Salad,,,,Cake
TXN_8993132,Cake,3,3,9,,In-store,1/21/2023,Cake,,,,Coffee
TXN_1193809,Tea,3,1.5,4.5,Digital Wallet,,1/21/2023,Tea,,,,Tea
TXN_2470532,Coffee,1,2,2,Digital Wallet,In-store,1/21/2023,Coffee,,,,Cake
TXN_5248011,Cake,2,3,6,,In-store,1/21/2023,Cake,,,,Tea
TXN_2227781,Cake,1,3,3,Cash,Takeaway,1/21/2023,Cake,,,,Smoothie
TXN_3132304,Smoothie,1,4,4,Credit Card,,1/21/2023,Smoothie,,,,Cookie
TXN_2264601,Tea,1,1.5,1.5,,,1/21/2023,Tea,,,,Cake
TXN_2402978,Cookie,3,1,3,Credit Card,In-store,1/21/2023,Cookie,,,,Salad
TXN_6832697,Salad,3,5,15,Credit Card,Takeaway,1/21/2023,Salad,,,,Smoothie
TXN_3868402,Coffee,3,2,6,Cash,In-store,1/21/2023,Coffee,,,,Smoothie
TXN_1514364,Coffee,5,2,10,Digital Wallet,In-store,1/21/2023,Coffee,,,,Cake
TXN_1862184,Coffee,4,2,8,,In-store,1/21/2023,Coffee,,,,Cake
TXN_8659963,Cake,4,3,12,Cash,Takeaway,1/21/2023,Cake,,,,Cookie
TXN_9861083,Smoothie,5,4,20,Credit Card,In-store,1/21/2023,Smoothie,,,,Tea
TXN_4612207,Cake,5,3,15,Digital Wallet,,1/21/2023,Cake,,,,Coffee
TXN_5005793,Smoothie,4,4,16,Credit Card,In-store,1/21/2023,Smoothie,,,,Cake
TXN_8901988,Tea,5,1.5,7.5,Digital Wallet,In-store,1/21/2023,Tea,,,,Salad
TXN_6383336,Cake,2,3,6,,Takeaway,1/21/2023,Cake,,,,Salad
TXN_6925284,Cake,5,3,15,Digital Wallet,Takeaway,1/21/2023,Cake,,,,Cookie
TXN_3121360,Cake,3,3,9,Digital Wallet,,1/21/2023,Cake,,,,Tea
TXN_8961034,Cake,2,3,6,,,1/21/2023,Cake,,,,Cake
TXN_4197575,Salad,2,5,10,Credit Card,,1/21/2023,Salad,,,,Smoothie
TXN_1453579,Smoothie,5,4,20,,,1/21/2023,Smoothie,,,,Smoothie
TXN_8261045,Tea,3,1.5,4.5,Cash,,1/21/2023,Tea,,,,Smoothie
TXN_3052584,Salad,1,5,5,Cash,In-store,1/21/2023,Salad,,,,Tea
TXN_8741663,Smoothie,1,4,4,Credit Card,Takeaway,1/21/2023,Smoothie,,,,Smoothie
TXN_8540499,Cookie,3,1,3,Cash,In-store,1/22/2023,Cookie,,,,Salad
TXN_3740963,Salad,2,5,10,Digital Wallet,Takeaway,1/22/2023,Salad,,,,Smoothie
TXN_1054915,Cookie,5,1,5,,In-store,1/22/2023,Cookie,,,,Cake
TXN_5735731,Smoothie,2,4,8,Credit Card,,1/22/2023,Smoothie,,,,Salad
TXN_7189368,Smoothie,2,4,8,Credit Card,,1/22/2023,Smoothie,,,,Tea
TXN_6306655,Cookie,4,1,4,Digital Wallet,Takeaway,1/22/2023,Cookie,,,,Cake
TXN_1249069,Coffee,2,2,4,,ERROR,1/22/2023,Coffee,,,,Smoothie
TXN_7113656,Cake,2,3,6,Credit Card,Takeaway,1/22/2023,Cake,,,,Cake
TXN_7463011,Smoothie,2,4,8,,In-store,1/22/2023,Smoothie,,,,Cake
TXN_1756717,Smoothie,3,4,12,Credit Card,UNKNOWN,1/22/2023,Smoothie,,,,Salad
TXN_4228312,Coffee,4,2,8,Digital Wallet,,1/22/2023,Coffee,,,,Smoothie
TXN_6933222,Tea,1,1.5,1.5,Cash,,1/22/2023,Tea,,,,Salad
TXN_6807913,Cake,3,3,9,Credit Card,Takeaway,1/22/2023,Cake,,,,Tea
TXN_4249989,Coffee,4,2,8,Digital Wallet,,1/22/2023,Coffee,,,,Coffee
TXN_5317458,Salad,2,5,10,Credit Card,,1/22/2023,Salad,,,,Cookie
TXN_9858627,Cake,4,3,12,UNKNOWN,,1/22/2023,Cake,,,,Smoothie
TXN_4252036,Smoothie,2,4,8,Cash,Takeaway,1/22/2023,Smoothie,,,,Cake
TXN_4116036,Salad,2,5,10,Credit Card,In-store,1/22/2023,Salad,,,,Smoothie
TXN_5104848,Tea,2,1.5,3,,Takeaway,1/22/2023,Tea,,,,Coffee
TXN_7521634,Cookie,3,1,3,,Takeaway,1/22/2023,Cookie,,,,Cake
TXN_7655838,Cake,3,3,9,Digital Wallet,,1/22/2023,Cake,,,,Cookie
TXN_4030519,Smoothie,2,4,8,Digital Wallet,Takeaway,1/22/2023,Smoothie,,,,Smoothie
TXN_8404563,Tea,1,1.5,1.5,Cash,In-store,1/22/2023,Tea,,,,Coffee
TXN_2386202,Salad,4,5,20,Cash,In-store,1/22/2023,Salad,,,,Salad
TXN_5478129,Cake,4,3,12,Credit Card,,1/22/2023,Cake,,,,Salad
TXN_3972167,Smoothie,5,4,20,,In-store,1/23/2023,Smoothie,,,,Cake
TXN_2771364,Coffee,1,2,2,Digital Wallet,,1/23/2023,Coffee,,,,Cookie
TXN_4201578,Salad,5,5,25,,In-store,1/23/2023,Salad,,,,Cake
TXN_6957331,Cake,3,3,9,Digital Wallet,,1/23/2023,Cake,,,,Smoothie
TXN_4939667,Salad,1,5,5,Cash,Takeaway,1/23/2023,Salad,,,,Cake
TXN_1210183,Tea,3,1.5,4.5,ERROR,In-store,1/23/2023,Tea,,,,Tea
TXN_9157460,Cake,4,3,12,Digital Wallet,Takeaway,1/23/2023,Cake,,,,Smoothie
TXN_2728444,Salad,1,5,5,Digital Wallet,Takeaway,1/23/2023,Salad,,,,Smoothie
TXN_8283199,Cake,3,3,9,Digital Wallet,Takeaway,1/23/2023,Cake,,,,Salad
TXN_9022617,Coffee,1,2,2,Credit Card,In-store,1/23/2023,Coffee,,,,Tea
TXN_5004986,Smoothie,3,4,12,Digital Wallet,,1/23/2023,Smoothie,,,,Coffee
TXN_6059878,Salad,3,5,15,Digital Wallet,,1/23/2023,Salad,,,,Salad
TXN_7020104,Tea,5,1.5,7.5,Digital Wallet,,1/23/2023,Tea,,,,Tea
TXN_2316206,Cookie,1,1,1,Credit Card,In-store,1/23/2023,Cookie,,,,Smoothie
TXN_5944318,Cookie,1,1,1,Cash,UNKNOWN,1/23/2023,Cookie,,,,Smoothie
TXN_1985396,Smoothie,3,4,12,Cash,In-store,1/23/2023,Smoothie,,,,Cake
TXN_2317867,Tea,5,1.5,7.5,Cash,In-store,1/23/2023,Tea,,,,Smoothie
TXN_1283149,Salad,2,5,10,Credit Card,In-store,1/23/2023,Salad,,,,Cookie
TXN_9850842,Tea,3,1.5,4.5,ERROR,,1/23/2023,Tea,,,,Cookie
